review_id,business_id,stars,useful,text,results
oXfHBQZ8q4fr9qHh604VPg,5HJz1MV553ZKslOwxUKrDA,5,52,"MyThai Kitchen recently opened on Brownsville Road, Trevose, PA. It is in an old tiny strip with a narrow parking field right in front. Easy enough to get in, but a bit challenging when departing. Don't let that deter you, because once inside you enter a simple dining room with about a half dozen wood topped tables, and honest to goodness Thai dishes prepared with love and attention by folks who came naturally by their skills - they lived them from birth. No Thai pretenders here.

I was there for a late lunch, arriving just short of 3:00 to an empty house. I was greeted warmly by two women, one the chef and the other working the front room. They thanked me for coming, directed me to a table in the front corner and handed me their small double sided menu. I was in time for the lunch special. I ordered a small bowl of tom yum soup, drunken noodles with beef and an iced tea. I asked them to bring the heat. 

The soup was strongly spiced with lemongrass and loaded with veggies, including fresh mushrooms. The first spoonful took my breath away, but I adjusted to the spicy boil and enjoyed it the rest of the way. I asked for high flames and that was what I got. I was pleased they did not make any ""cultural adjustment"" for a presumed western pallette. The noodles were broad and mixed with peppers and other multicolored vegetables. Thin slices of grilled beef finished the plate, along with an excellent opulent brown sauce. Loved all of it. The 10% grand opening discount was another nice touch (without asking).

Service was attentive and attractive from the orange apron woman. She stopped by often to see how I was doing and to answer my questions. On my way out I asked to take a photo to memorialize my visit. My wish was granted. 

Take a look and tell me you wouldn't return as soon as possible for more authentic Thai cuisine!","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e19d7""},""stars"":""4.5"",""categories"":""Thai, Asian Fusion, Noodles, Restaurants"",""business_id"":""5HJz1MV553ZKslOwxUKrDA"",""name"":""MyThai Kitchen""}]"
aY5O3isDJtUz3jYnZa62BA,YrCOY3MmbmLKRJLblmSEgw,5,169,"A CAULIflower po boy for the gal from CAULIfornia!

Keep your eyes open for this place as it can easily be missed. There are two locations in the French Quarter; this one is a stand alone (that has a larger selection and the roasted cauliflower sandwich) and the original is inside a bar. This establishment as a whole has vegan friendly options. It has a small space with a few tables and chairs. They have a restroom for customers. Friendly vibes. I love their spin on this traditional meal--amazing po boy sandwiches here.

I came for a spot of lunch. This place was one of the very few restaurants in downtown NOLA to offer a vegan version. I seen on the menu that they offer a roasted cauliflower po boy and that is exactly what I ordered. All the ingredients included Roasted Cauliflower, Pickled Radish, Dried Kale, Avocado, Romesco Sauce. You can imagine my excitement when my food arrived. I could not wait to make it disappear.

The sandwich was flavorful as everything infused nicely. The sauce was light and I could taste it throughout with every bite. Did I mention, they offer amazing sandwiches?? I would gladly return as I have my eyes on the Roasted sweet potato po boy with spiced Roasted Sweet Potato, Braised Collard Greens, Black Eyed Pea and Pecan Spread--this po bo is offered at either location, however the location inside Erin rose might be temporary closed currently due to Pandemic. 

PreCOVID","[{""_id"":{""$oid"":""63540c18f54dc13e8c0de2fa""},""stars"":""4"",""categories"":""Restaurants, Sandwiches, Vegetarian, American (New)"",""business_id"":""YrCOY3MmbmLKRJLblmSEgw"",""name"":""Killer Poboys""}]"
FAi7a9lw0NVeJj3GZ4PxOQ,16tjKOvMw_nOgNViq2LwOQ,5,73,"This has GOT TO BE the best fried chicken EVA!  I'm so glad I had a chance to see what Nashville Hot Chicken is all about.* The order took about 10 minutes mainly due to freshly frying a new batch.  This batch came out glistening with fresh oils on its surface which gives the skin a crispy, spicy and slightly sweet crunch. The inner white meat, as you break open and pull it apart, starts to ooze out its juices followed by the hot steam escaping into the air.  If you desire REAL fried chicken, be ready for a fattening experience that'll overwhelm your taste buds.

The sides equally played their part.  Collard greens is a side item that epitomizes the Southern  comfort food, perfectly done.  Pimento mac and cheese surprised me with the correct consistency of the cheese and I never would have thought of this match, just as a sandwich spread.

Finish yourself off with a happy ending, with dessert that is.  Dive into the melt-in-yo-mouth peach cobbler and do NOT forget the ice cream on top.  O M G, look at those fotos, Becky!

Five stars.  Head there during off peak times to avoid extremely long lines.
_____________
*And no, KFC's imitation of Nashville Hot Chicken is a FAIL so let's not go there.  ;)","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e20de""},""stars"":""4.5"",""categories"":""Beer Bar, Bars, Southern, Soul Food, Restaurants, American (Traditional), Nightlife, Chicken Wings"",""business_id"":""16tjKOvMw_nOgNViq2LwOQ"",""name"":""Hattie B's Hot Chicken - Nashville West""}]"
eiwRfm9EmfKd6adtCJdIlQ,C-HXHOveDYeIvynd97Bljg,5,56,"In Oct 2019, Schakolad Chocolate Factory was sold to the current owner, Jane Rakestraw, & her daughter Darryn Rakestraw-- the store manager. With a background in Business Admin, & w/ her daughter by her side, Jane decided to become a chocolatier. 

The chocolates are made on site. They contain no additives or preservatives. (The Ganaches should be eaten within 3 days-- all others within 3 months.) The chocolates will freeze well if first wrapped in foil. 

This is my second visit to this business-- my first since this chocolate factory sold. The quality, quantity, variety, & taste remain the same-- VERY IMPRESSIVE. The prices are higher now, but that may be due to the toll Covid (& Covid restrictions) placed on businesses. 

The interior is still clean & attractive-- see pics. Service today was professional & VERY friendly. This is one of only a few chocolatiers who offer an impressive line of Sugar-free milk & dark chocolates. I could have saved money by opting for a pre-packaged pound; however, I opted to personalize. My pound totaled $36.75. Expensive, yes, but absolutely DIVINE!

Available are special occassion chocolate gift sets; naughty chocolate designs (you'll have to request to see those:); chocolate gift boxes to hold chocolates; chocolate-covered apples; white chocolate; & chocolate cigars-- to name a few. I also noticed coffee & two chocolate bakery items. There are approximately 70 different small chocolate varieties made here, along w/ 11 Sugar-free offerings-- definitely plenty to please everyone. 

Sign up to earn Schakolad bucks w/ every purchase. Once you've earned 500, you'll receive $5 off your next purchase. Schakolad is a Corporate Gift Specialist.

This business has two outside metal tables w/ chairs just outside the front floor. Paid parking spots line the front & side of the building. 

Will DEFINITELY return when my freezer is empty of Sugar-free chocolate or when I need a beautiful & decadent gift for friends. Check out the pics-- just an excellent line of chocolates!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2c80""},""stars"":""4.5"",""categories"":""Food, Coffee & Tea, Specialty Food, Chocolatiers & Shops, Restaurants, Desserts"",""business_id"":""C-HXHOveDYeIvynd97Bljg"",""name"":""Schakolad Chocolate Factory""}]"
QpwOTl844gKHbqDVFP2wpw,lAGS4ujbBQiSX_WL1GPkIg,5,56,"If you love old school urban street corner restaurants, you are going to think you died and went to heaven when you step inside Pete's Clown House, at the corner of Frankfort Avenue and Pike Street, in the Port Richmond neighborhood of Philadelphia. It is a tight squeeze going through the front door and passing along the counter, but I found a spinner right there, and had the exalted pleasure of watching the action of the cooks, assistants and servers, as they danced around each other taking care of the hot steel grill and the crush of phone take out orders, while always finding time to chat with those around them with a quip and a smile. 

This is definitely a greasy spoon dive, but in the best way possible. If you are entertained by fast hands and flying knives and spatulas, then there is no better theater in the City of Brotherly Love than a orchestra seat in the Clown House. You watch the action up close and personal, as take out orders are written directly on the white bags that will contain the food once cooked. No need for an order pad. And, if close enough to the grill, the occasional spattering of oil or home fries, or spitting bacon, will reach out to touch you gently, and remind you that there is no extra charge for the grease stains on your clothes. That iron is so full of food waiting to be off loaded onto plates or takeout boxes, that its amazing that the kitchen hasn't caught fire in the 66 years it has been slinging hash to the appreciative masses who have been scarfing their incredibly tasty dishes all this time. 

 ""Delicious,"" is the right word for the food produced here. That grill is so well seasoned from decades of eggs, meats, potatoes, peppers and cooking oil, that it might be edible. The prices are cheap enough to be downright ridiculous. My sausage, egg and cheese sandwich on Kaiser roll, with a side of excellent home fries topped with sautéed onions and green peppers, all the hot java I could drink, came to less than $7. 

ARE YOU KIDDING ME?!

So, I had an incredible breakfast, a month's worth of local color, and full bore entertainment from the totally engaging staff, non-stop for the half hour or so I was indulging myself. Although a rookie, I felt at home and one of the regulars. I really didn't want to leave, but I finished eating, and the next customer was waiting to take my stool. 

Pete's Clown House - One of those places that defines what is so special about Philadelphia.

 Definitely, a must see.","[{""_id"":{""$oid"":""63540c18f54dc13e8c0de1cb""},""stars"":""4"",""categories"":""Restaurants, Breakfast & Brunch"",""business_id"":""lAGS4ujbBQiSX_WL1GPkIg"",""name"":""Pete's Clown House""}]"
BAH_r6JydSpVMN6dIGJYsA,FnEWE7CdxTolKWEgVKAlsg,5,78,"Pulling up to Nomzilla, which sits in a small plaza on Gallatin Avenue in East Nashville, the last thing I thought I was about to get was some tasty, well priced and delicious sushi along with a gin gimlet! To say the least, Nomzilla was super ""Nommy"" and an absolute pleasant surprise!

In all its essence, Nomzilla is a sushi and Asian fusion restaurant that serves a variety of dishes from common Asian dishes such as fried rice, bulgogi, curry, ramen, udon and of course, sushi. Additionally, you can get things like bao buns, brussels and wings. On all areas of the menu you can get vegan and veggie options as well. And of course you can wash all this stuff down with a craft cocktail or beer. The menu is decently hefty with options, so you could visit many times and definitely never get the same thing, but I would imagine after visiting this spot a few times you would have a favorite or seven.

I rolled in with a few friends after sushi and cocktails. They have around 30 different rolls to choose from in addition to sashimi and hosomaki options. I went classic and specialty for my rolls with Spicy Tuna and Baker Twins. The ST is your standard roll, the Baker Twins was a house roll and twist on shrimp tempura with the addition of cream cheese, cucumber, crab meat, spicy mayo and eel sauce. No lie, may be my new favorite roll, not only for the taste but the price, as it was $11 and the spicy tuna was only $6!

Drink wise, they have a well equipped and stocked bar with spirits, a great list of house cocktails and a small list of select beers. I ended up with a gin gimlet, which I did not know I wanted or was in need of! It was $9 and worth every penny.

Service was the only thing that was off here. The place was not busy and there were several servers running around, but in general it was slow. Given the current state of things, I give service a pass for the most part. While it was delayed and slow here, all the fellas were super nice and helpful when they did stop by the table.

Overall, Nomzilla is a solid place and one that may just become a regular reason I hit up East Nashville more frequently in the future!","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e2bd1""},""stars"":""4"",""categories"":""Salad, Japanese, Bars, Asian Fusion, Sushi Bars, Vegan, Restaurants, Cocktail Bars, Nightlife"",""business_id"":""FnEWE7CdxTolKWEgVKAlsg"",""name"":""Nomzilla! Sushi Et Cetera""}]"
p18u9m-nv6wP5m4xIV9tzQ,beWAF4cV_2hExGLiQThGVA,5,61,"It is time to bump up the stars for Bagel Stop to 5 Big Ones! In fact, it is long passed time to do so. Please forgive my absent mindedness. 

How do I know this is a supermax experience? 

Because I find myself thinking about their excellent bagels even when I don't plan to be there that day, and excited when I know it is my destination. These babies have addicted me. They are my opioids. 

The shop is still in the same location, and too small for tables and chairs. Yet, the master baker and his crew have perfected the onion bagel I prefer - firm skin, soft airy interior, and ample roasted onion flakes all around. When fresh from their ovens, they are plenty good enough to eat just as they come from the bin. If you time your visit just right, you can get them still warm from baking; nothing short of a completely memorable experience. Yet, even on the normal day when they have cooled and wait for your order in their bins, like puppies in the window of a pet store, they are simply a joy to consume with a heavy smear of favorite cream cheese (veggie, please!). 

I stopped in today for my weekly fix, and picked up a bag full for the family this weekend. I figured it's time to share the bagel bounty with those I love. 

They do muffins and breakfast sandwiches, too. They look zoftig, but I am more the purest, preferring my bagels the traditional way. Just slice, smear and get out of the way!","[{""_id"":{""$oid"":""63540c1af54dc13e8c0df968""},""stars"":""4"",""categories"":""Bagels, Restaurants, Food"",""business_id"":""beWAF4cV_2hExGLiQThGVA"",""name"":""Bagel Stop""}]"
cMoBwuYf73e8LQDjyUpcSw,EagkHaaC-kUozD3MPzbRIw,5,171,"Vegan Gumbo? Yes, please!

I was seated at a table with fresh cut flowers right next to a window that looked onto Chartres street; I could also see parts of Saint Louis Cathedral and Jackson square. A lovely rose scent traveled through the air in slow motion and I got a whiff, from time to time, from the flowers that were on my table (a centerpiece for all the tables), which was nice. I took a peek at their menu ahead of time so I knew that they served vegan gumbo and that was top on my list of things to try. I came here for a spot of lunch.

Louisianians seem to love their gumbo; gumbo is a strongly-flavored stock, hearty, warming, and rich. In this instance it was vegetable stock and also meat-free. It usually comes in a bowl as it is quite similar to soup and typically always served over rice. From what I gathered it is a tradition staple in regards to traditional food and It fits right in with the melting-pot nature of Louisiana cooking. I have tried gumbo many years ago. This is merely a prelude to my take on vegan gumbo. 

My food arrived shortly after ordering and I had to let it cool for a moment as it was piping hot. Water was my beverage of choice. Once the gumbo cooled down a bit I took a spoonful and it was delicious. The flavors were impeccable and I appreciated their spin with vegan gumbo; keep in mind it is a little thicker than regular soups. It had fresh seasonal veggies, scallions and all on a bed of traditional steamed rice. It warmed me up so nicely on a chilly day and a perfect dish for gumbo adventures.

Friendly vibes and good service. 

PreCOVID

TIPS
It is in close proximity to Jackson square,  
The Original Cafe Du Monde, and Washington artillery park.

Open Thursday to Sunday 8am to 4pm
(Always a good idea to double check, especially during COVID)

No reservations 

FUN FACTS:
Gumbo is derived from the word ""gombo,"" which translates to ""okra"" in many West African languages. 

A quaintessential New Orleans restaurant experience.","[{""_id"":{""$oid"":""63540c1cf54dc13e8c0e1679""},""stars"":""4"",""categories"":""Breakfast & Brunch, Food, Restaurants"",""business_id"":""EagkHaaC-kUozD3MPzbRIw"",""name"":""Stanley""}]"
s_T1UC5ae3VpvD_52CIG0A,jmG_QxXXfz2cnw9dQCXJLQ,5,196,"A delightful bakery that I stumbled across while taking my mom to breakfast next door at Metro Diner.

NOT SO BRIEF BACKSTORY - My mom and siblings are creatures of habit. They will go to the same place repeatedly without any curiosity or interest in trying other restaurants or shops. They also don't generally venture outside of their neighborhood. I can't tell you how many times I would come for a visit armed with a place I wanted to try and they would say ""that's too far"", even though in many cases it was less than 10 miles. I've always been different from my family in this way.

So I began to leave them behind about 8 years ago and ventured out into the wild unknown with just my wife and kids. Well, they slowly started to change their attitudes about this after a few years and now are far more food adventurous than they've ever been in the past. As a matter of fact, I've created a monster in my oldest sister. She goes out of her way to research new places to eat, especially when planning a vacation. 

My mother on the other hand, is still not very food adventurous. She insists on always going to breakfast at Village Inn and NEVER remembers how many countless times we've been before. ""Momma, I can't take any more of the Village Inn! Let me take you someplace new"" I begged. It took some convincing, and I honestly almost gave up because of her complaining... but she finally gave in. 

Along the way she told me how she was once more adventurous in her eating and misses a bakery she loved as a child. She went on to describe some sort of apple dessert she referred to as 'apple slices', but went on to say she hasn't seen them in many decades.

-----

Well, as we pulled up to Metro Diner, she noticed La Segunda Bakery and asked if we could check it out after our meal. I suggested we go first and before long we were drooling over the offerings in the neat and well stocked display case. My food sensory glands locked onto a delightful tray of strawberry cheesecake cupcakes when suddenly I hear ""Oh my God, they have them, they have them!!!""

Have you ever seen the movie Ratatouille and witness the moment Anton Ego take a bite of a dish that instantly takes him back in time? Well, I watched first hand as my mother turned into a 70+ year old child before my very eyes. Her excitement for La Segunda's Apple Squares was seriously more entertaining than a toddlers first Christmas. She was so pumped up that suddenly she had to have all of her favorites and wanted German Chocolate Cake as well as a few other desserts.

""Slow your roll, momma!"" I warned as her eyes were desiring more than her body could handle. ""You're right son"" she said as I paid for just the apple slices. But in a sneak move she signaled the staff to box a slice of German Chocolate Cake when I wasn't looking. Then had the nerve to smile devilishly as I finally noticed her signing a receipt.

She sampled a taste of each during breakfast and danced in her seat with delight, excited to bring them home for consumption later. She enjoyed the experience of the bakery and her meal @ Metro Diner so much that she said on the ride home after breakfast: ""I need to get out more. I wonder if your sisters know about this place.""


[ FINAL THOUGHTS ]

I'm truly happy to have found this bakery AND to have shared the experience with my mother. It was a pleasure to see my mom get so overjoyed in rediscovering a memory from her childhood. I wonder how many memories La Segunda is making for their clientele and how many countless people will have the same sort of fondness for their products. Fondness that lasts long into the future, when todays eats are locked into tomorrow's memory as the standard in which all else is judged.

2018/101","[{""_id"":{""$oid"":""63540c1df54dc13e8c0e282e""},""stars"":""4.5"",""categories"":""Sandwiches, Bakeries, Breakfast & Brunch, Food, Restaurants"",""business_id"":""jmG_QxXXfz2cnw9dQCXJLQ"",""name"":""La Segunda Bakery & Cafe""}]"
9vPt5Q1LSKqBGkop-Sz7xA,gEX_kEhYgvLKGJtlY45BmQ,5,100,"I found out today that this restaurant that is loved by my entire family will be closing its doors after 28 years. What started out with three friends with a passion for Burmese cooking will now close its doors by the end of this year.

Located in the heart of Philly's Chinatown, my family would frequent the city whenever we get a chance. Even though there are many dining options, we would always choose to eat here. The owner has greeted us with open arms from our very first visit. She would come by our table to chat with us often. They know us so well that even one of the waitresses memorized exactly what we always order. 

There is only two noodles that I love in the entire world. My mom's Dan Dan noodles and Rangoon's Festival Fish Noodle Soup. It is unlike anything I've ever had. I could seriously go into the kitchen and eat the entire pot. 

It saddens me that they could not survive during the pandemic. This review is to say thank you to the three owners and staff that has served the Philadelphia community. You guys bought Burma to the U.S., a cuisine that not many can experience. 

You bet that I will be paying them one last visit even though it's only takeout. I will savor every last bite of that Festival Fish Noodle Soup in my car.","[{""_id"":{""$oid"":""63540c1af54dc13e8c0dfc1e""},""stars"":""4"",""categories"":""Burmese, Restaurants"",""business_id"":""gEX_kEhYgvLKGJtlY45BmQ"",""name"":""Rangoon Burmese Restaurant""}]"
GbCxnDd7dKqB9EkzuY6pJg,mqD1SqbId5Q0Ln3JVGo7ng,5,52,"This bakery is a favorite of mine. I cannot speak on the desserts here because I haven't tried them but this is where my family comes for bread. They have some of the best baked bread in my opinion. I LOVE the Anise bread. It never lasts in the house for more than a few hours. I also love their Anise Paximathia with my coffee in the morning. Absolutely crispy and delicious.","[{""_id"":{""$oid"":""63540c18f54dc13e8c0de283""},""stars"":""4.5"",""categories"":""Restaurants, Bakeries, Food"",""business_id"":""mqD1SqbId5Q0Ln3JVGo7ng"",""name"":""National Bakery""}]"
Lafh4tWNlvUQWRfxzLX15A,pWDE_rueENu_f5HKA_AsWw,5,58,"Found me yet another coffee shop. I can't live without an cup of coffee an day. Decided to head over to The French Press. Located in the Goleta section of Santa Barbara. It's one of those decent coffee shop with some latte art. Latte art is pretty very popular nowadays.

I ordered an Hot Vanilla Latte. I must say it was pretty good. I made sure to take an pic of that. It was stunning. Perfect in the Seattle weather. Who doesn't love latte and latte art? It was pretty as it can be.

Service was amazing. They were very friendly to not just me, also other customers (some of them are regulars). Seating area isn't that big, but I came at the right time to enjoy my cup of coffee inside the shop.

5 stars!!!","[{""_id"":{""$oid"":""63540c19f54dc13e8c0df402""},""stars"":""4"",""categories"":""Food, Restaurants, Cafes, Coffee Roasteries, Coffee & Tea"",""business_id"":""pWDE_rueENu_f5HKA_AsWw"",""name"":""Dune Coffee Roasters - Storke""}]"
5PsvxHPxFNx7zcXUMl6PPw,iBBV8vesQ8fo2IQA7an1JA,5,80,"Before this year, it had been a Dog's Age at least since the last time I visited Santa Barbara - so long that all I remembered vividly were the beaches.  I particularly did NOT remember any exceptional restaurants, so I asked around among my Yelp friends for recommendations.  It turned out that Sidney S., that Legendarily tireless Yelper who loves awesome hiking venues and fine red wines, has visited SB almost as many times as I've been to Paxti's.  I hit him up for some advice and he lead off with: 

""Neither a borrower nor a lender be,
 For loan oft loses both itself and friend,
 And borrowing dulls the edge of husbandry.""

When I convinced him I didn't need cash, he then proceeded to share several spot-on recommendations.  The first of these was what also turned out to be the best restaurant I visited in Santa Barbara this trip - Jane.

My Compadres and I drove into town on the first day, settled into our hotel, and then set out for what we hoped would be an exceptional dinner to commemorate the start of our Santa Barbara trip.  Jane turned out to be a really cozy, romantic little place on State Street, which Sidney had described as slightly upscale while still being casual and friendly - that's exactly what it was!  When we arrived we were seated at a table in front of the fireplace (not burning that evening, but still cheery).  The ambiance at this place is amazingly romantic; it's not only an exceptionally pleasant place to share a meal with friends, it would also be an excellent place for a date with that special someone...

The service at Jane is darn close to perfect; attentive without being overpowering; you feel very taken care of, but they're not intrusive.  Corkage is $20; I brought along a bottle of 2006 Turnbull Cabernet that evening, along with my trusty traveling aerator. 

The first of the culinary highlights of our meal was the Firestone Red (Onion) Rings & Spice Herb Cream.   http://www.yelp.com/biz_photos/jane-santa-barbara?select=8v7o_vu_-Vz8gNXCN-rt2g#8v7o_vu_-Vz8gNXCN-rt2g  Deliciously spicy, the batter was crunchy, hot, and wonderful!  The second was a small mountain of crispy and addictive fries disguised as a side that came with one of my Compadres' burger.  http://www.yelp.com/biz_photos/jane-santa-barbara?select=aSvJmNV1nKI3XehQgfr_xQ#aSvJmNV1nKI3XehQgfr_xQ The third were some surprising tasty vegetables!  These last I'm proud to say I ate, but am embarrassed to note that I wasn't sure what they were at first, and I had to ask - they were Broccolini (a green vegetable similar to broccoli; it's a hybrid of broccoli and kai-lan, Chinese broccoli).

Our entrees were all excellent!  I had the grilled Filet Mignon served with a deliciously savory Oyster Mushroom & Herb Cream sauce.  http://www.yelp.com/biz_photos/jane-santa-barbara?select=JbpR2rSNM80qwNfSIvyinQ#JbpR2rSNM80qwNfSIvyinQ It was tender, well season, and perfectly cooked to the medium I had requested.  One of my Compadres had the Classic Cheese Burger (Provolone, Tomato, Lettuce, Red Onion, Dijon & Mayonnaise) http://www.yelp.com/biz_photos/jane-santa-barbara?select=avDtVqUK-1AcO5HokHCT4w#avDtVqUK-1AcO5HokHCT4w and my Pasta-crazed Compadre had (wait for it...) Pasta! http://www.yelp.com/biz_photos/jane-santa-barbara?select=8v7o_vu_-Vz8gNXCN-rt2g#8v7o_vu_-Vz8gNXCN-rt2g I tried a bite of the burger, and if I my steak wasn't as good as it was, I would have pushed it aside and ordered a burger myself - it was superb! 

My experience at Jane was five stars from beginning to end.  I have no hesitation about either recommending it, or coming back when next I'm in Santa Barbara.  

Good call, Sidney!","[{""_id"":{""$oid"":""63540c18f54dc13e8c0de4fa""},""stars"":""4"",""categories"":""Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services"",""business_id"":""iBBV8vesQ8fo2IQA7an1JA"",""name"":""Jane""}]"
JXgjHXS3jrGgM81UdBWC2A,VVH6k9-ycttH3TV_lk5WfQ,5,62,"It's been said that pictures say a thousand words, but my pictures don't come close to doing the food at Willie Mae's justice. 

FOODIE ALERT!!!
If you are planning a trip to New Orleans, you've not been here before, or you've tried Willie Maes, and it's been a minute, this is a must try. 

This is where the most amazing fried chicken can be found. If you are on a diet, want to be on a diet, you really need to pretend that this is part of your daily diet food LOL

First off, they do not take reservations. They are open most days, but I would strongly encourage you to call the day before you plan on going there just to make sure that they plan on being open. The hours posted are not always accurate.

Go hungry. You will want all of the food. 

Second off, be prepared to stand in line to get inside. It's not uncommon for smaller groups that may even be behind you in line to be seated before you if you happen to be part of a larger party. Relax, you will get there too.  When you do, you'll be met with incredibly friendly and expedient service, a clean table, and eventually the most amazing fried chicken you may ever have.

The fried chicken plates come with two choices-you may either order dark meat, or white meat, but no combinations. Ever. The white meat plate is one chicken breast that is so huge, I'm wondering where they grow these chickens. The plate also includes two large chicken wings, and a choice of one of the sides. All plates include peas. When was the last time you saw peas served on anyone's plate?! I have to say the peas were downright delicious. The dark meat plate, is one extremely large chicken thigh, one chicken leg, and a wing. You also were given a choice of one of the sides as well.

We ordered one dark meat, and one white meat plate. We also added on two of their corn muffins, and an order of their butter beans. I know, most people are ready to enjoy the red beans and rice, but I'm here to tell you go for the butter beans. They were the best damn beans I've ever had! The corn muffins weren't bad but nothing special.

The chicken. Omg the chicken. It's perfectly seasoned, with the perfect crunch, that makes me finally understand the phrase ""slap yo momma"".  The meat is juicy, and has a nice kick to it. You won't be able to get enough.  The portions are huge! We both had ordered the Mac n Cheese as our "" side"", And it was pretty tasty and cheesy. Have I mentioned that the chicken was freakin delicious ?!? 

Butter beans, where have you been my entire life?!? The butter beans are served in a big open bowl, with a huge group of white rice in the middle of them. I wasn't a fan of the white rice, but those beans... OMG those beans. I love the fact that they are prepared vegetarian style.  They taste like heaven.  Seriously wear your stretchy clothes to dine here.  You'll thank me later.  

Admittedly, I lack the ability to be a part of the clean plate club, and the waitstaff was more than happy to box up my chicken, some of the beans that we had not finished, and my muffin. I had such high hopes of enjoying it later that night. I also had wanted to try one of their desserts.

I'm pretty sure that there isn't a restaurant in New Orleans that does not offer some type of bread pudding. Willie Mae's isn't the exception.  Our waiter strongly encouraged us to try their bread pudding, and I am so glad that we did. They make one of the best bread pudding's in all of New Orleans.  We only ordered one because we were so full and sharing is caring.

The bread pudding is served warmed, with a light sauce poured over it.  I could eat this for breakfast.  It's oh so good.  Don't make faces at the raisins. They add to the yumminess.  It's light, moist, and you'll want more.  

Diners tip- wear your stretchy pants, go hungry, be prepared to stand in line, and order all the food.

Fried chicken is life.","[{""_id"":{""$oid"":""63540c1af54dc13e8c0e0675""},""stars"":""4.5"",""categories"":""Comfort Food, Restaurants, Southern"",""business_id"":""VVH6k9-ycttH3TV_lk5WfQ"",""name"":""Willie Mae's Scotch House""}]"
OCkBKFLTXf9IcrQW3DvdRg,ZbjlLNcnTpemOsqX96692w,5,69,"Mad Beach is one of our Favorite Spots when in Town! Being Located in John's Pass Village there are Tons of Shops you can Stroll before or after Visiting Mad Beach Craft Brewery! 

Located on the 2nd Floor In-Between Island Rags and the Landing Company you will see plenty of Signs to Point You in the Right Direction! Indoor and Outdoor Seating is Available along with being Pup Friendly! Inside is Huge~ Wrap-Around Bar, High-Table Top Seating, Booth's, and Regular Table Seating is Available. Table Service is Provided throughout the Brewery! All of the Staff is Extra Friendly and goes the Extra Step for any request you might have! 

This is a FUN Brewery for All! Small to Tall- Beer/Wine/Sangria Lovers Paradise- Games such as Corn Hole AKA Bags/ Pool Tables/ Air Hockey/ Jenga/ Pinball/ Plus More! They also have Live Bands that Play to Entertain. Large Groups and Parties are Always Welcome! Mad Beach has an Great Craft Food Menu that Impresses Us on Each Visit! 

We Love All their Different Craft Beers that they Offer Including their Rotating Taps that are Limited Time Releases. As far as the Food goes they have a Very Extensive Menu! We typically Order a Bunch of Starters and Share between us all so we can try as much as possible! The Gator Chomps, Tostones, and Wings have been our Favorite so far! 

On the way out or while Indulging be sure to Check Out their Merchandise for Sale! They have Tanks, Shirts, Koozies, Crowlers To-Go, Hats, Stickers, Plus More! 
MAD BEACH is a Chill-Good Vibes Brewery~","[{""_id"":{""$oid"":""63540c1ef54dc13e8c0e3295""},""stars"":""4"",""categories"":""Nightlife, Breweries, Beer, Wine & Spirits, Bars, Lounges, American (Traditional), Food, Restaurants"",""business_id"":""ZbjlLNcnTpemOsqX96692w"",""name"":""Mad Beach Craft Brewing""}]"
AaPVFk2V9GHs_hla3kpf8g,05GLPgaqx5y4H9dBU6CP2w,5,74,"The Ocean Hai is an Asian fusion restaurant in the New Clearwater Beach Wyndham Hotel. The hotel is new and the restaurant is fun and upbeat. 

My husband and I were excited to see the Omakase ($75.00 per person) option on the menu. After a long day it was nice to sit back and let the Chef surprise us. I made a request that red meat not be included in our selections since we visited a steak house the day before. 

All of the 6 selections were delectable and rolled out of the kitchen beautifully timed. This really enhanced our dining experience. I recommend dinning this way at the Ocean Hai. It gives you an opportunity to explore a large selection of the menu in small plates and does not disappoint.","[{""_id"":{""$oid"":""63540c19f54dc13e8c0de5f2""},""stars"":""4"",""categories"":""Restaurants, American (New), Sushi Bars, Asian Fusion"",""business_id"":""05GLPgaqx5y4H9dBU6CP2w"",""name"":""Ocean Hai""}]"
